"household_id","household_id2","rural","pw_w3","ea_id","ea_id2","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s7q01","hh_s7q02_a","hh_s7q02_b","hh_s7q02_c","hh_s7q02_d","hh_s7q02_e","hh_s7q02_f","hh_s7q02_g","hh_s7q02_h","hh_s7q03_a","hh_s7q03_b","hh_s7q04","hh_s7q05_a","hh_s7q05_b","hh_s7q05_c","hh_s7q06","hh_s7q07_a","hh_s7q07_b","hh_s7q07_c","hh_s7q07_d","hh_s7q07_e","hh_s7q07_f","hh_s7q07_g","hh_s7q07_h","hh_s7q07_i","hh_s7q07_j","hh_s7q07_k","hh_s7q07_l","hh_s7q08_a","hh_s7q08_b","hh_s7q08_c"
"07070600103017","070706010100103017",2,3887.69897460938,"07070600103","070706010100103",7,7,6,1,1,1,3,17,2,2,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07070600103032","070706010100103032",2,3887.69897460938,"07070600103","070706010100103",7,7,6,1,1,1,3,32,2,0,0,0,0,0,0,0,0,4,5,1,,,,2,,,,,,,,,,,,,,,
"07070600103057","070706010100103057",2,3887.69897460938,"07070600103","070706010100103",7,7,6,1,1,1,3,57,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07070600103082","070706010100103082",2,3887.69897460938,"07070600103","070706010100103",7,7,6,1,1,1,3,82,1,5,3,1,2,0,0,0,0,3,,1,,,,1,"X","X",,,,"X","X",,,,"X","X",1,6,8
"07070600103095","070706010100103095",2,3887.69897460938,"07070600103","070706010100103",7,7,6,1,1,1,3,95,1,2,0,3,4,0,0,0,0,3,,1,,,,1,"X",,,,,,,,"X",,,"X",1,6,
"07070600103119","070706010100103119",2,3887.69897460938,"07070600103","070706010100103",7,7,6,1,1,1,3,119,1,1,0,2,1,2,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07070600103133","070706010100103133",2,3887.69897460938,"07070600103","070706010100103",7,7,6,1,1,1,3,133,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07070600103145","070706010100103145",2,3887.69897460938,"07070600103","070706010100103",7,7,6,1,1,1,3,145,1,5,2,0,3,5,0,0,0,3,4,1,,,,1,"X","X","X",,,"X","X","X","X",,,"X",6,9,
"07080100401001","070801088800401001",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,1,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07080100401022","070801088800401022",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,22,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,,,,
"07080100401043","070801088800401043",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,43,1,1,0,0,2,1,0,0,0,3,3,1,,,,2,,,,,,,,,,,,,,,
"07080100401064","070801088800401064",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,64,1,1,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080100401085","070801088800401085",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,85,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080100401106","070801088800401106",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,106,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080100401127","070801088800401127",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,127,2,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,,,,,
"07080100401148","070801088800401148",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,148,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080100401149","070801088800401149",1,236.974075317383,"07080100401","070801088800401",7,8,1,8,88,4,1,149,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080100401175","070801088800401175",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,175,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080100401196","070801088800401196",1,1221.73303222656,"07080100401","070801088800401",7,8,1,8,88,4,1,196,1,0,2,1,0,0,0,0,0,3,,1,,,,1,"X",,,,,,,,,,,,3,6,
"07080300206002","070803088800206002",1,1479.83032226563,"07080300206","070803088800206",7,8,3,8,88,2,6,2,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080300206008","070803088800206008",1,710.019653320313,"07080300206","070803088800206",7,8,3,8,88,2,6,8,2,3,5,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080300206028","070803088800206028",1,1479.83032226563,"07080300206","070803088800206",7,8,3,8,88,2,6,28,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07080300206049","070803088800206049",1,1479.83032226563,"07080300206","070803088800206",7,8,3,8,88,2,6,49,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080300206067","070803088800206067",1,1479.83032226563,"07080300206","070803088800206",7,8,3,8,88,2,6,67,2,2,3,0,0,0,0,0,0,3,4,1,,,,1,,,,"X","X",,"X",,,,,,3,6,
"07080300206085","070803088800206085",1,1479.83032226563,"07080300206","070803088800206",7,8,3,8,88,2,6,85,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080300206090","070803088800206090",1,710.019653320313,"07080300206","070803088800206",7,8,3,8,88,2,6,90,1,7,7,4,7,0,7,0,0,2,,1,,,,1,,,,,"X","X","X","X",,,,,11,6,
"07080300206109","070803088800206109",1,1479.83032226563,"07080300206","070803088800206",7,8,3,8,88,2,6,109,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07080300206127","070803088800206127",1,1479.83032226563,"07080300206","070803088800206",7,8,3,8,88,2,6,127,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,,,,
"07080300206147","070803088800206147",1,1479.83032226563,"07080300206","070803088800206",7,8,3,8,88,2,6,147,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07080300206165","070803088800206165",1,1479.83032226563,"07080300206","070803088800206",7,8,3,8,88,2,6,165,2,3,3,0,2,2,0,0,0,3,4,1,,,,1,,,"X","X","X",,,,,,,,11,,
"07080301501008","070803088801501008",1,101.559120178223,"07080301501","070803088801501",7,8,3,8,88,15,1,8,1,3,2,4,3,0,0,0,0,2,,1,,,,1,,,,"X","X","X","X",,,,,,6,3,
"07080301501019","070803088801501019",1,1543.69860839844,"07080301501","070803088801501",7,8,3,8,88,15,1,19,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080301501034","070803088801501034",1,1543.69860839844,"07080301501","070803088801501",7,8,3,8,88,15,1,34,2,0,0,0,0,0,0,0,0,3,3,1,,,,1,,,,,"X","X","X",,,,,,3,6,
"07080301501049","070803088801501049",1,1543.69860839844,"07080301501","070803088801501",7,8,3,8,88,15,1,49,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080301501064","070803088801501064",1,1543.69860839844,"07080301501","070803088801501",7,8,3,8,88,15,1,64,2,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,,,,,
"07080301501079","070803088801501079",1,1543.69860839844,"07080301501","070803088801501",7,8,3,8,88,15,1,79,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080301501094","070803088801501094",1,1543.69860839844,"07080301501","070803088801501",7,8,3,8,88,15,1,94,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07080301501109","070803088801501109",1,1543.69860839844,"07080301501","070803088801501",7,8,3,8,88,15,1,109,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07080301501124","070803088801501124",1,1543.69860839844,"07080301501","070803088801501",7,8,3,8,88,15,1,124,1,3,4,3,2,0,0,0,0,2,,2,2,,,1,,,,"X","X","X","X","X",,,,,6,4,
"07080301501125","070803088801501125",1,101.559120178223,"07080301501","070803088801501",7,8,3,8,88,15,1,125,1,3,4,3,3,0,0,0,0,2,,2,2,,,2,,,,,,,,,,,,,,,
"07090200503002","070902088800503002",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,2,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07090200503012","070902088800503012",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,12,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,,,,
"07090200503017","070902088800503017",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,17,2,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,,,,
"07090200503027","070902088800503027",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,27,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,,,,
"07090200503032","070902088800503032",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,32,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,,,,
"07090200503047","070902088800503047",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,47,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,,,,
"07090200503062","070902088800503062",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,62,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07090200503077","070902088800503077",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,77,2,0,0,0,0,0,0,0,0,3,1,1,,,,2,,,,,,,,,,,,,,,
"07090200503092","070902088800503092",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,92,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07090200503107","070902088800503107",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,107,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07090200503122","070902088800503122",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,122,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07090200503137","070902088800503137",1,3680.07641601563,"07090200503","070902088800503",7,9,2,8,88,5,3,137,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07090500303002","070905088800303002",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,2,2,0,0,0,0,0,0,0,0,2,,1,,,,1,,,,"X","X",,,,,,,,5,,
"07090500303012","070905088800303012",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,12,2,0,0,0,0,0,0,0,0,2,3,1,,,,1,,,,"X","X",,,,,,,,11,,
"07090500303017","070905088800303017",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,17,2,0,0,0,0,0,0,0,0,3,2,1,,,,2,,,,,,,,,,,,,,,
"07090500303027","070905088800303027",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,27,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07090500303032","070905088800303032",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,32,2,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,,,,
"07090500303047","070905088800303047",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,47,2,0,0,0,0,0,0,0,0,2,2,1,,,,1,,,,"X","X",,,,,,,,11,,
"07090500303062","070905088800303062",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,62,2,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,"X","X",,,,,,,,3,5,
"07090500303077","070905088800303077",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,77,2,0,0,0,0,0,0,0,0,2,3,1,,,,1,,,,"X","X",,,,,,,,11,,
"07090500303092","070905088800303092",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,92,2,0,0,0,0,0,0,0,0,3,4,2,2,2,1,2,,,,,,,,,,,,,,,
"07090500303107","070905088800303107",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,107,2,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,,,,,,,
"07090500303122","070905088800303122",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,122,2,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,,,,,
"07090500303137","070905088800303137",1,3045.65356445313,"07090500303","070905088800303",7,9,5,8,88,3,3,137,1,3,3,0,0,0,2,0,0,2,2,1,,,,1,,,"X","X","X","X",,,,,,,8,,
"07090600104022","070906010100104022",2,2190.12646484375,"07090600104","070906010100104",7,9,6,1,1,1,4,22,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07090600104033","070906010100104033",2,2190.12646484375,"07090600104","070906010100104",7,9,6,1,1,1,4,33,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07090600104044","070906010100104044",2,2190.12646484375,"07090600104","070906010100104",7,9,6,1,1,1,4,44,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07090600104055","070906010100104055",2,2190.12646484375,"07090600104","070906010100104",7,9,6,1,1,1,4,55,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07090600104066","070906010100104066",2,2190.12646484375,"07090600104","070906010100104",7,9,6,1,1,1,4,66,2,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,,,,,
"07090600104077","070906010100104077",2,2190.12646484375,"07090600104","070906010100104",7,9,6,1,1,1,4,77,1,7,7,0,0,0,0,0,0,2,,1,,,,1,,,,,"X","X","X","X","X",,,,3,6,
"07090600104088","070906010100104088",2,2190.12646484375,"07090600104","070906010100104",7,9,6,1,1,1,4,88,2,2,3,5,3,5,0,0,0,3,,2,1,2,,2,,,,,,,,,,,,,,,
"07090600104099","070906010100104099",2,2190.12646484375,"07090600104","070906010100104",7,9,6,1,1,1,4,99,2,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,,,,,
"07090600104110","070906010100104110",2,2190.12646484375,"07090600104","070906010100104",7,9,6,1,1,1,4,110,1,3,3,4,3,3,0,0,0,3,,2,2,1,,1,,,,,,,,"X","X","X","X","X",1,11,
"07090600104121","070906010100104121",2,2190.12646484375,"07090600104","070906010100104",7,9,6,1,1,1,4,121,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07090701501002","070907088801501002",1,4621.26416015625,"07090701501","070907088801501",7,9,7,8,88,15,1,2,2,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,,,,
"07090701501017","070907088801501017",1,4621.26416015625,"07090701501","070907088801501",7,9,7,8,88,15,1,17,2,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,,"X",,,,,,,,3,8,
"07090701501032","070907088801501032",1,4621.26416015625,"07090701501","070907088801501",7,9,7,8,88,15,1,32,2,0,0,0,0,0,0,0,0,3,4,2,2,2,1,2,,,,,,,,,,,,,,,
"07090701501047","070907088801501047",1,4621.26416015625,"07090701501","070907088801501",7,9,7,8,88,15,1,47,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,,,,
"07090701501077","070907088801501077",1,4621.26416015625,"07090701501","070907088801501",7,9,7,8,88,15,1,77,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,,,,
"07090701501092","070907088801501092",1,4621.26416015625,"07090701501","070907088801501",7,9,7,8,88,15,1,92,2,0,0,0,0,0,0,0,0,3,5,2,2,2,1,2,,,,,,,,,,,,,,,
"07090701501107","070907088801501107",1,4621.26416015625,"07090701501","070907088801501",7,9,7,8,88,15,1,107,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07090701501122","070907088801501122",1,4621.26416015625,"07090701501","070907088801501",7,9,7,8,88,15,1,122,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07090701501137","070907088801501137",1,4621.26416015625,"07090701501","070907088801501",7,9,7,8,88,15,1,137,2,0,0,0,0,0,0,0,0,3,4,2,2,2,1,2,,,,,,,,,,,,,,,
"07090900601028","070909088800601028",1,3972.13989257813,"07090900601","070909088800601",7,9,9,8,88,6,1,28,2,0,0,0,0,0,0,0,0,4,2,1,,,,1,"X","X","X",,,,,,,,"X","X",11,3,
"07090900601052","070909088800601052",1,3972.13989257813,"07090900601","070909088800601",7,9,9,8,88,6,1,52,2,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,,,,
"07090900601076","070909088800601076",1,3972.13989257813,"07090900601","070909088800601",7,9,9,8,88,6,1,76,2,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,,,,,
"07090900601100","070909088800601100",1,3972.13989257813,"07090900601","070909088800601",7,9,9,8,88,6,1,100,2,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,,,,,
"07090900601124","070909088800601124",1,3972.13989257813,"07090900601","070909088800601",7,9,9,8,88,6,1,124,2,0,0,0,0,0,0,0,0,4,4,1,,,,2,,,,,,,,,,,,,,,
"07090900601129","070909088800601129",1,331.011657714844,"07090900601","070909088800601",7,9,9,8,88,6,1,129,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07090900601150","070909088800601150",1,3972.13989257813,"07090900601","070909088800601",7,9,9,8,88,6,1,150,2,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,,,,,
"07090900601174","070909088800601174",1,3972.13989257813,"07090900601","070909088800601",7,9,9,8,88,6,1,174,1,7,7,0,7,7,0,0,0,2,2,1,,,,1,"X","X","X","X","X",,,,,,,"X",5,11,
"07090900601198","070909088800601198",1,3972.13989257813,"07090900601","070909088800601",7,9,9,8,88,6,1,198,2,0,0,0,0,0,0,0,0,2,4,2,2,2,1,2,,,,,,,,,,,,,,,
"07090900601222","070909088800601222",1,3972.13989257813,"07090900601","070909088800601",7,9,9,8,88,6,1,222,2,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,,,,
"07100100403004","071001088800403004",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,4,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,,,,
"07100100403022","071001088800403022",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,22,2,0,0,0,0,0,0,0,0,3,4,2,1,2,1,2,,,,,,,,,,,,,,,
"07100100403031","071001088800403031",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,31,2,0,0,0,0,0,0,0,0,3,,2,1,2,2,2,,,,,,,,,,,,,,,
"07100100403049","071001088800403049",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,49,2,0,0,0,0,0,0,0,0,3,,2,1,1,2,2,,,,,,,,,,,,,,,
"07100100403058","071001088800403058",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,58,2,0,0,0,0,0,0,0,0,3,3,1,,,,1,,,,"X","X",,,"X",,,,,3,6,
"07100100403085","071001088800403085",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,85,2,2,0,0,0,0,2,0,0,3,,2,,1,2,2,,,,,,,,,,,,,,,
"07100100403112","071001088800403112",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,112,1,0,0,0,0,0,0,0,0,3,3,1,,,,1,,,"X","X",,,,,,,,,5,11,
"07100100403139","071001088800403139",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,139,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07100100403166","071001088800403166",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,166,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07100100403193","071001088800403193",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,193,2,0,0,0,0,0,0,0,0,3,,2,,1,,2,,,,,,,,,,,,,,,
"07100100403220","071001088800403220",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,220,2,0,0,0,0,0,0,0,0,3,3,1,,,,1,,,,"X",,,,,,,,,11,3,4
"07100100403247","071001088800403247",1,5117.7490234375,"07100100403","071001088800403",7,10,1,8,88,4,3,247,1,0,0,0,0,0,0,0,0,3,,1,,,,1,,,"X","X","X",,,,,,,,11,3,
"07100301001007","071003088801001007",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,7,2,2,2,2,2,2,2,2,2,3,,1,,,,2,,,,,,,,,,,,,,,
"07100301001028","071003088801001028",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,28,1,2,3,2,1,0,0,0,0,3,5,2,2,2,1,1,,"X","X","X",,,,"X",,,,,3,11,9
"07100301001049","071003088801001049",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,49,2,2,0,0,0,0,0,0,0,3,4,2,2,2,1,2,,,,,,,,,,,,,,,
"07100301001071","071003088801001071",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,71,2,0,0,0,0,0,0,0,0,5,,1,,,,1,,,"X",,,,,,,,,,11,4,
"07100301001076","071003088801001076",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,76,2,2,3,2,0,0,0,0,0,3,4,2,2,2,1,1,,,"X","X",,,,"X",,,,,5,6,
"07100301001092","071003088801001092",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,92,1,3,2,2,2,0,0,0,0,3,,1,,,,1,,,"X","X",,,,"X",,,,,5,3,
"07100301001113","071003088801001113",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,113,1,2,3,0,0,0,0,0,0,3,,1,,,,1,,,"X",,,,,,,,,"X",11,4,6
"07100301001148","071003088801001148",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,148,1,2,3,0,0,2,0,0,0,3,4,2,2,2,1,1,,,"X","X",,,,,,,,,3,11,
"07100301001155","071003088801001155",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,155,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07100301001190","071003088801001190",1,5229.85009765625,"07100301001","071003088801001",7,10,3,8,88,10,1,190,2,0,0,0,0,0,0,0,0,3,4,2,2,2,1,2,,,,,,,,,,,,,,,
"07100301001239","071003088801001239",1,220.668792724609,"07100301001","071003088801001",7,10,3,8,88,10,1,239,2,0,0,0,0,0,0,0,0,3,5,2,2,2,1,2,,,,,,,,,,,,,,,
"07100602401006","071006088802401006",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,6,2,0,0,0,0,0,0,0,0,3,4,1,,,,1,,,"X",,,,,,,,,,3,,
"07100602401024","071006088802401024",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,24,2,0,0,0,0,0,0,0,0,3,4,1,,,,1,,,"X","X",,,,,,"X",,,1,6,3
"07100602401042","071006088802401042",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,42,2,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,"X",,,,,,,,,1,,
"07100602401060","071006088802401060",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,60,1,2,0,1,0,0,0,0,0,3,,1,,,,1,,,"X","X",,,,,"X",,,,3,1,
"07100602401061","071006088802401061",1,743.821716308594,"07100602401","071006088802401",7,10,6,8,88,24,1,61,2,0,0,0,0,0,0,0,0,3,,2,2,2,2,2,,,,,,,,,,,,,,,
"07100602401065","071006088802401065",1,743.821716308594,"07100602401","071006088802401",7,10,6,8,88,24,1,65,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07100602401082","071006088802401082",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,82,2,0,0,0,0,0,0,0,0,3,3,1,,,,1,,,"X",,,,,,,,,,1,,
"07100602401100","071006088802401100",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,100,2,0,0,0,0,0,0,0,0,3,,1,,,,1,,,"X","X",,,,,,,,,1,,
"07100602401118","071006088802401118",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,118,2,0,0,0,0,0,0,0,0,3,,1,,,,1,,,"X","X",,,,,,,,,3,,
"07100602401136","071006088802401136",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,136,2,0,0,0,0,0,0,0,0,4,,1,,,,1,,,"X","X",,,,,,,,,2,,
"07100602401154","071006088802401154",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,154,2,0,0,0,0,0,0,0,0,3,,1,,,,1,,,"X",,,,,,,,,,1,,
"07100602401172","071006088802401172",1,6991.92431640625,"07100602401","071006088802401",7,10,6,8,88,24,1,172,2,0,0,0,0,0,0,0,0,3,,1,,,,1,,"X","X",,,,,,,,,,1,,
"07100800105028","071008088800105028",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,28,1,1,2,2,2,1,2,2,2,3,3,1,,,,1,,,,,,,,,"X","X",,,5,4,3
"07100800105058","071008088800105058",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,58,2,0,0,0,0,0,0,0,0,3,6,2,2,2,1,2,,,,,,,,,,,,,,,
"07100800105073","071008088800105073",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,73,1,1,1,2,2,1,2,2,2,2,3,1,,,,1,"X","X",,,,,,"X","X",,,,3,4,5
"07100800105088","071008088800105088",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,88,2,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,,,,
"07100800105103","071008088800105103",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,103,1,1,1,1,1,2,2,2,2,3,,1,,,,1,,,,,,"X","X","X","X",,,,3,4,
"07100800105118","071008088800105118",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,118,2,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,,,,,,,"X","X","X",3,5,11
"07100800105133","071008088800105133",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,133,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07100800105148","071008088800105148",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,148,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,,,,
"07100800105163","071008088800105163",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,163,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,,,,
"07100800105178","071008088800105178",2,3021.98217773438,"07100800105","071008088800105",7,10,8,8,88,1,5,178,2,0,0,0,0,0,0,0,0,3,3,2,1,1,1,2,,,,,,,,,,,,,,,
"07100901703002","071009088801703002",1,4584.921875,"07100901703","071009088801703",7,10,9,8,88,17,3,2,1,3,2,1,0,1,0,0,0,3,4,1,,,,1,,,,,,,,"X","X","X",,,11,3,
