"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s9q01","hh_s9q02_a","hh_s9q02_b","hh_s9q03","hh_s9q04","hh_s9q05","hh_s9q06","hh_s9q07","hh_s9q08","hh_s9q09","hh_s9q10","hh_s9q11","hh_s9q12","hh_s9q13","hh_s9q14","hh_s9q15","hh_s9q16","hh_s9q17","hh_s9q18","hh_s9q19","hh_s9q20","hh_s9q21"
"01020900602043","01020900602",1,4160.09130859375,1,2,9,8,88,6,2,43,1,30,5,1,3,5,4,1,3,2,8,7,5,7,7,2,2,2,,8,1,1
"01020900602063","01020900602",1,4160.09130859375,1,2,9,8,88,6,2,63,1,40,7,1,3,5,4,1,2,2,8,7,5,7,7,2,2,2,,10,1,1
"01020900602083","01020900602",1,4160.09130859375,1,2,9,8,88,6,2,83,1,10,7,1,2,5,4,1,3,2,8,7,4,7,7,2,2,2,,8,1,1
"01020900602091","01020900602",1,1492.85571289063,1,2,9,8,88,6,2,91,1,62,5,1,1,5,4,1,1,5,8,7,3,7,7,2,2,2,,8,1,1
"01020900602104","01020900602",1,4160.09130859375,1,2,9,8,88,6,2,104,1,20,5,1,1,5,4,1,3,2,8,7,5,7,8,2,2,2,,8,1,1
"01020900602123","01020900602",1,4160.09130859375,1,2,9,8,88,6,2,123,1,10,3,1,1,5,3,1,3,2,8,7,5,7,7,2,2,2,,8,1,1
"01020900602142","01020900602",1,4160.09130859375,1,2,9,8,88,6,2,142,1,50,6,1,3,5,4,1,3,2,8,7,5,7,7,2,2,2,,10,1,1
"01020900602162","01020900602",1,4160.09130859375,1,2,9,8,88,6,2,162,1,29,1,1,2,5,4,1,3,2,7,7,5,7,7,2,2,2,,8,1,1
"01020900602172","01020900602",1,1492.85571289063,1,2,9,8,88,6,2,172,1,0,5,2,1,5,4,1,3,2,8,7,5,7,7,2,2,2,,8,1,1
"01020900602182","01020900602",1,4160.09130859375,1,2,9,8,88,6,2,182,1,62,5,1,2,5,4,1,3,2,8,7,5,7,7,2,2,2,,10,1,1
"01030100204003","01030100204",1,1425.53918457031,1,3,1,8,88,2,4,3,1,8,0,2,2,5,4,1,3,2,8,7,4,7,7,2,2,2,,10,1,1
"01030100204012","01030100204",1,1425.53918457031,1,3,1,8,88,2,4,12,1,16,0,1,2,5,1,1,3,2,5,7,3,7,7,2,2,2,,10,1,1
"01030100204013","01030100204",1,5312.15087890625,1,3,1,8,88,2,4,13,2,1,0,2,1,5,4,1,1,2,8,7,4,7,7,2,2,2,,10,1,1
"01030100204023","01030100204",1,1425.53918457031,1,3,1,8,88,2,4,23,1,68,0,1,2,5,4,1,3,2,5,7,4,7,7,2,2,2,,10,1,1
"01030100204032","01030100204",1,1425.53918457031,1,3,1,8,88,2,4,32,1,4,0,1,2,6,1,1,1,2,8,7,4,4,4,2,2,2,,1,4,2
"01030100204047","01030100204",1,1425.53918457031,1,3,1,8,88,2,4,47,1,1,0,1,2,5,1,5,3,3,8,7,4,7,7,2,2,2,,1,4,2
"01030100204091","01030100204",1,1425.53918457031,1,3,1,8,88,2,4,91,2,18,0,1,3,5,1,1,1,2,6,7,4,7,7,2,2,2,,1,3,2
"01030100204106","01030100204",1,5312.15087890625,1,3,1,8,88,2,4,106,2,3,0,3,1,6,1,5,2,2,2,4,4,3,3,2,2,2,,2,3,2
"01030100204129","01030100204",1,1425.53918457031,1,3,1,8,88,2,4,129,1,10,0,3,2,15,1,10,1,2,8,7,4,7,7,2,2,2,,2,3,2
"01030100204139","01030100204",1,1425.53918457031,1,3,1,8,88,2,4,139,1,4,,2,1,5,4,1,1,2,6,7,4,7,7,2,2,2,,2,3,1
"01030100204148","01030100204",1,1425.53918457031,1,3,1,8,88,2,4,148,1,20,0,1,2,5,1,1,1,,4,,3,7,7,2,2,2,,2,4,1
"01030100204157","01030100204",1,1425.53918457031,1,3,1,8,88,2,4,157,1,50,0,1,2,5,4,1,3,2,8,7,4,7,7,2,2,2,,10,1,1
"01030300605002","01030300605",1,2626.85595703125,1,3,3,8,88,6,5,2,1,40,0,1,1,5,4,1,1,3,8,7,4,7,7,2,2,2,,1,2,1
"01030300605014","01030300605",1,2626.85595703125,1,3,3,8,88,6,5,14,1,35,0,1,2,5,4,1,3,2,8,7,4,7,7,2,2,1,3,1,2,7
"01030300605027","01030300605",1,2626.85595703125,1,3,3,8,88,6,5,27,2,52,0,1,2,1,4,1,3,3,8,7,4,7,7,2,2,1,2,1,2,1
"01030300605036","01030300605",1,1374.51770019531,1,3,3,8,88,6,5,36,1,10,0,1,1,5,4,1,1,2,8,7,4,7,7,2,2,2,,1,3,1
"01030300605040","01030300605",1,2626.85595703125,1,3,3,8,88,6,5,40,1,32,0,1,2,5,4,1,2,2,8,7,4,7,7,2,2,1,2,1,2,1
"01030300605052","01030300605",1,2626.85595703125,1,3,3,8,88,6,5,52,1,27,0,1,3,5,4,1,1,2,8,7,4,7,7,2,2,2,,1,2,1
"01030300605066","01030300605",1,2626.85595703125,1,3,3,8,88,6,5,66,1,35,0,1,2,5,4,1,1,2,8,7,4,7,7,2,2,2,,1,2,1
"01030300605078","01030300605",1,2626.85595703125,1,3,3,8,88,6,5,78,1,42,0,1,3,5,4,1,1,2,5,7,4,7,7,2,2,2,,1,,2
"01030300605100","01030300605",1,1374.51770019531,1,3,3,8,88,6,5,100,1,0,6,3,1,5,1,1,2,2,8,7,4,7,7,2,2,2,,1,4,1
"01030300605107","01030300605",1,2626.85595703125,1,3,3,8,88,6,5,107,1,16,0,1,2,5,1,1,2,5,8,7,4,7,7,2,2,1,2,1,2,2
"01030300605119","01030300605",1,2626.85595703125,1,3,3,8,88,6,5,119,1,9,0,1,2,5,4,1,1,2,8,7,4,7,7,2,2,2,,10,1,1
"01030300605131","01030300605",1,2626.85595703125,1,3,3,8,88,6,5,131,1,30,0,1,3,5,1,1,2,2,8,7,4,7,7,2,2,2,,8,1,1
"01030400101001","01030400101",1,2422.92724609375,1,3,4,8,88,1,1,1,1,48,2,1,1,1,4,1,2,2,8,7,4,9,9,2,2,2,,10,1,1
"01030400101014","01030400101",1,2422.92724609375,1,3,4,8,88,1,1,14,1,23,10,1,2,1,1,1,2,1,5,7,3,4,4,2,2,2,,10,1,1
"01030400101027","01030400101",1,2422.92724609375,1,3,4,8,88,1,1,27,1,34,3,1,2,5,4,1,1,2,8,7,4,9,9,2,2,1,3,10,1,1
"01030400101040","01030400101",1,2422.92724609375,1,3,4,8,88,1,1,40,1,17,3,1,2,5,1,1,1,2,8,7,4,9,9,2,2,1,3,10,1,1
"01030400101054","01030400101",1,2422.92724609375,1,3,4,8,88,1,1,54,1,25,6,1,2,1,1,1,2,1,5,7,3,8,8,2,2,2,,10,1,1
"01030400101067","01030400101",1,2422.92724609375,1,3,4,8,88,1,1,67,1,2,0,3,1,6,1,5,3,2,9,7,4,8,8,2,2,2,,10,1,1
"01030400101077","01030400101",1,2682.5263671875,1,3,4,8,88,1,1,77,1,13,4,1,1,5,1,1,1,2,8,7,4,9,9,2,2,1,2,8,1,1
"01030400101085","01030400101",1,2422.92724609375,1,3,4,8,88,1,1,85,1,11,0,1,1,6,1,1,3,2,5,7,3,9,9,2,2,1,2,10,1,1
"01030400101104","01030400101",1,2422.92724609375,1,3,4,8,88,1,1,104,1,16,6,1,2,5,4,1,1,2,5,7,4,8,8,2,2,1,2,10,1,1
"01030400101115","01030400101",1,2682.5263671875,1,3,4,8,88,1,1,115,1,40,0,1,3,5,4,1,3,2,8,7,4,9,9,2,2,2,,8,1,1
"01030400101120","01030400101",1,2422.92724609375,1,3,4,8,88,1,1,120,1,75,2,1,4,5,1,1,3,2,5,7,4,9,9,2,2,1,5,10,1,1
"01030400101135","01030400101",1,2422.92724609375,1,3,4,8,88,1,1,135,1,20,0,,3,1,1,1,2,2,5,7,4,9,9,2,2,1,3,10,1,1
"01030501202001","01030501202",1,2389.9775390625,1,3,5,8,88,12,2,1,1,4,0,1,1,5,4,1,3,2,5,7,3,7,7,2,2,2,,10,1,5
"01030501202022","01030501202",1,2389.9775390625,1,3,5,8,88,12,2,22,1,60,0,1,2,5,4,1,3,2,5,7,5,7,7,2,2,2,,10,1,5
"01030501202036","01030501202",1,2389.9775390625,1,3,5,8,88,12,2,36,1,50,6,1,1,5,4,1,3,2,5,7,5,7,7,2,2,2,,1,1,5
"01030501202043","01030501202",1,2389.9775390625,1,3,5,8,88,12,2,43,1,10,7,1,1,5,4,1,1,2,5,7,3,7,7,2,2,2,,10,1,5
"01030501202059","01030501202",1,336.616577148438,1,3,5,8,88,12,2,59,1,6,0,2,1,5,4,1,1,2,6,7,3,7,7,2,2,2,,10,1,5
"01030501202065","01030501202",1,2389.9775390625,1,3,5,8,88,12,2,65,1,31,7,1,2,5,5,1,3,3,5,7,5,7,7,2,2,2,,10,1,5
"01030501202086","01030501202",1,2389.9775390625,1,3,5,8,88,12,2,86,1,17,2,2,1,5,1,1,1,2,8,7,5,7,7,2,2,2,,10,1,5
"01030501202107","01030501202",1,2389.9775390625,1,3,5,8,88,12,2,107,1,60,0,1,1,5,4,1,3,2,8,7,4,7,7,2,2,2,,10,1,5
"01030501202130","01030501202",1,2389.9775390625,1,3,5,8,88,12,2,130,1,34,4,1,2,5,4,1,3,2,5,7,3,7,7,2,2,2,,10,1,5
"01030501202137","01030501202",1,336.616577148438,1,3,5,8,88,12,2,137,1,17,0,4,2,5,1,1,1,2,8,7,4,7,1,1,1,2,,10,1,1
"01030501202152","01030501202",1,2389.9775390625,1,3,5,8,88,12,2,152,1,37,0,1,1,5,4,1,3,2,5,7,4,7,7,2,2,2,,10,1,5
"01030501202174","01030501202",1,2389.9775390625,1,3,5,8,88,12,2,174,1,32,2,1,2,5,4,1,3,2,5,7,5,7,7,2,2,2,,10,1,5
"01030600608001","01030600608",1,1613.58532714844,1,3,6,8,88,6,8,1,1,44,0,1,2,1,1,1,3,2,8,7,5,7,7,2,2,2,,1,2,1
"01030600608021","01030600608",1,1613.58532714844,1,3,6,8,88,6,8,21,1,5,0,3,1,1,1,1,2,2,8,7,4,7,7,2,2,2,,2,2,1
"01030600608036","01030600608",1,1903.66821289063,1,3,6,8,88,6,8,36,1,60,0,1,1,5,1,1,3,2,8,7,4,7,7,2,2,2,,8,1,1
"01030600608043","01030600608",1,1613.58532714844,1,3,6,8,88,6,8,43,1,14,0,1,2,1,1,1,2,2,8,7,5,4,4,2,2,2,,1,2,1
"01030600608062","01030600608",1,1613.58532714844,1,3,6,8,88,6,8,62,1,3,4,1,1,1,1,1,3,2,8,7,4,7,7,2,2,2,,1,2,1
"01030600608088","01030600608",1,1613.58532714844,1,3,6,8,88,6,8,88,1,15,6,3,3,1,1,1,3,2,5,7,6,7,7,2,2,1,2,1,2,1
"01030600608112","01030600608",1,1613.58532714844,1,3,6,8,88,6,8,112,1,14,0,1,2,5,1,1,3,2,8,7,6,7,7,1,2,1,2,1,2,1
"01030600608122","01030600608",1,1903.66821289063,1,3,6,8,88,6,8,122,1,28,0,1,2,5,1,1,1,5,8,7,4,7,7,2,2,2,,8,1,1
"01030600608133","01030600608",1,1613.58532714844,1,3,6,8,88,6,8,133,1,32,0,1,2,5,1,1,3,2,8,7,4,7,7,2,2,1,2,10,1,1
"01030600608152","01030600608",1,1613.58532714844,1,3,6,8,88,6,8,152,1,30,,1,1,5,7,1,1,2,8,7,4,7,7,2,2,2,,10,1,1
"01030600608174","01030600608",1,1613.58532714844,1,3,6,8,88,6,8,174,1,42,0,1,2,5,1,1,3,2,8,7,4,7,7,2,2,2,,10,1,1
"01030600608196","01030600608",1,1613.58532714844,1,3,6,8,88,6,8,196,1,3,0,2,1,1,1,1,3,2,8,7,6,7,7,2,2,2,,10,1,1
"01030700116004","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,4,1,2,5,1,1,5,1,1,1,2,8,7,4,5,5,2,2,2,,2,3,1
"01030700116016","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,16,1,6,0,3,1,5,1,1,3,2,2,7,7,3,3,2,2,1,2,10,1,12
"01030700116028","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,28,1,20,3,3,1,5,1,1,1,2,5,7,7,5,5,2,2,2,,1,2,2
"01030700116040","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,40,1,31,0,1,1,5,4,1,1,2,5,7,7,2,2,2,2,1,2,1,2,2
"01030700116052","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,52,1,0,8,3,1,5,4,1,2,2,2,7,7,3,3,2,2,2,,2,2,1
"01030700116064","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,64,1,12,0,1,1,5,1,1,1,2,5,7,7,5,5,2,2,1,2,1,2,1
"01030700116076","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,76,1,1,6,3,2,6,1,5,2,4,5,7,7,2,2,2,2,1,2,1,2,9
"01030700116088","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,88,1,0,8,3,1,7,1,5,3,2,2,7,7,3,3,2,2,2,,2,,12
"01030700116100","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,100,1,2,1,1,1,4,1,1,1,2,5,7,4,5,5,2,2,2,,2,2,2
"01030700116112","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,112,1,0,3,1,2,6,1,5,2,2,8,7,2,2,2,2,2,2,,2,2,2
"01030700116124","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,124,1,6,4,3,1,5,4,1,3,2,2,7,7,5,5,2,2,1,2,2,2,2
"01030700116136","01030700116",0,1268.06896972656,1,3,7,8,88,1,16,136,1,0,3,3,2,6,1,5,1,5,2,4,7,3,3,2,2,2,,2,3,2
"01030700709006","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,6,1,4,7,1,1,5,4,1,2,2,8,7,4,7,6,2,2,2,,10,1,1
"01030700709025","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,25,1,17,0,1,1,5,4,1,3,2,5,7,3,7,7,2,2,2,,1,1,1
"01030700709043","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,43,1,64,0,1,3,5,4,1,3,2,8,7,3,7,7,2,2,2,,8,1,1
"01030700709061","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,61,1,50,0,1,1,5,4,1,3,2,5,7,3,7,7,2,2,1,2,10,1,1
"01030700709079","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,79,1,40,8,1,4,5,4,1,3,2,5,7,3,7,7,2,2,1,1,8,1,1
"01030700709097","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,97,1,30,0,1,2,1,4,1,2,2,5,7,3,9,7,2,2,2,,10,1,5
"01030700709115","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,115,1,5,11,1,2,5,4,1,3,2,5,7,3,7,7,2,2,2,,8,1,1
"01030700709133","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,133,1,7,6,1,1,5,1,1,2,2,5,7,5,6,6,2,2,2,,10,1,5
"01030700709151","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,151,1,4,6,1,2,5,1,5,4,4,1,3,1,2,2,2,2,1,5,1,3,2
"01030700709166","01030700709",1,672.424133300781,1,3,7,8,88,7,9,166,2,,2,1,2,5,1,5,3,2,1,7,1,2,2,2,2,2,,9,1,2
"01030700709167","01030700709",1,672.424133300781,1,3,7,8,88,7,9,167,1,0,5,3,1,5,1,1,3,2,2,7,1,3,3,2,2,1,2,1,3,1
"01030700709171","01030700709",1,2541.76318359375,1,3,7,8,88,7,9,171,1,40,0,1,2,5,4,1,3,2,5,7,3,7,7,2,2,2,,8,1,1
"01040101204003","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,3,1,4,,1,1,5,3,1,3,2,5,7,5,9,9,2,2,2,,10,1,5
"01040101204009","01040101204",1,551.214904785156,1,4,1,8,88,12,4,9,1,25,4,1,1,5,3,1,1,5,5,7,3,9,9,2,2,2,,10,1,12
"01040101204022","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,22,1,40,0,1,2,5,1,1,1,2,5,7,5,9,9,2,2,2,,10,1,5
"01040101204041","01040101204",1,551.214904785156,1,4,1,8,88,12,4,41,1,2,3,1,1,4,3,1,1,5,8,7,3,9,9,2,2,2,,8,1,12
"01040101204045","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,45,1,74,0,1,3,5,4,1,2,2,5,7,5,8,8,2,2,2,,10,1,5
"01040101204063","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,63,1,30,0,1,1,5,4,1,2,2,5,7,3,4,4,2,2,2,,10,1,5
"01040101204081","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,81,1,23,5,1,3,5,4,1,2,2,5,7,5,8,8,2,2,2,,10,1,5
"01040101204099","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,99,1,20,,1,3,5,4,1,2,2,5,7,5,4,4,2,2,2,,10,1,5
"01040101204118","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,118,1,30,,4,1,5,4,1,2,2,4,7,5,4,4,2,2,2,,10,1,5
"01040101204136","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,136,1,33,,1,1,5,4,1,2,2,5,7,5,4,4,2,2,2,,10,1,5
"01040101204154","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,154,1,2,0,1,1,5,3,1,2,2,8,7,5,4,4,2,2,2,,10,1,1
"01040101204172","01040101204",1,3055.30517578125,1,4,1,8,88,12,4,172,1,25,10,1,2,5,4,1,2,2,5,7,5,9,9,2,2,2,,6,1,1
"01040300109011","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,11,1,17,,1,1,5,1,1,1,1,6,7,4,3,3,2,2,2,,2,6,2
"01040300109023","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,23,1,34,,1,3,5,1,1,4,4,5,7,4,1,1,2,2,1,2,1,6,9
"01040300109035","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,35,1,40,1,3,5,5,1,1,3,1,4,7,4,3,3,2,2,1,2,2,2,2
"01040300109047","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,47,1,1,,3,2,5,1,5,1,1,4,7,7,3,3,2,2,2,,2,6,2
"01040300109059","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,59,1,22,1,1,1,5,1,1,1,1,8,1,4,5,5,2,2,2,,2,2,2
"01040300109071","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,71,1,8,5,1,2,5,1,1,1,1,5,7,4,5,5,2,2,2,,2,4,2
"01040300109083","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,83,1,0,9,3,1,5,1,1,1,1,8,7,4,4,4,2,2,2,,2,6,6
"01040300109095","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,95,1,3,4,3,1,5,1,1,1,1,6,7,4,5,5,2,2,2,,2,4,2
"01040300109107","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,107,1,24,,1,2,5,1,1,2,1,8,7,4,1,1,2,2,1,2,1,6,2
"01040300109119","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,119,1,37,,1,2,5,1,1,3,1,5,7,7,1,1,2,2,1,2,1,4,5
"01040300109131","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,131,1,4,,3,1,5,1,1,3,1,6,7,7,5,5,2,2,1,2,2,6,2
"01040300109143","01040300109",0,1049.10815429688,1,4,3,2,1,1,9,143,1,5,8,3,1,5,1,1,1,1,8,7,4,5,5,2,2,2,,2,2,2
"01040300404002","01040300404",1,3404.42578125,1,4,3,8,88,4,4,2,1,4,0,1,1,5,4,1,2,2,1,7,3,4,4,2,2,2,,8,1,1
"01040300404014","01040300404",1,3404.42578125,1,4,3,8,88,4,4,14,1,9,,1,1,5,4,1,2,2,2,7,5,4,4,2,2,2,,10,1,1
"01040300404027","01040300404",1,3404.42578125,1,4,3,8,88,4,4,27,1,15,,1,1,5,4,1,1,2,2,7,3,4,4,2,2,2,,10,1,1
"01040300404040","01040300404",1,3404.42578125,1,4,3,8,88,4,4,40,1,15,,1,1,5,4,1,2,2,1,7,3,4,4,2,2,2,,10,1,1
"01040300404053","01040300404",1,3404.42578125,1,4,3,8,88,4,4,53,1,17,,1,1,5,4,1,2,2,1,7,3,4,4,2,2,2,,8,1,1
"01040300404065","01040300404",1,3404.42578125,1,4,3,8,88,4,4,65,1,3,,1,2,5,4,1,2,2,2,7,5,4,4,2,2,2,,8,1,1
"01040300404074","01040300404",1,1973.58020019531,1,4,3,8,88,4,4,74,1,14,,1,1,5,4,1,2,2,1,7,3,4,4,2,2,2,,10,1,1
"01040300404079","01040300404",1,3404.42578125,1,4,3,8,88,4,4,79,1,6,,1,2,5,4,1,2,2,2,7,3,4,4,2,2,2,,8,1,1
"01040300404093","01040300404",1,3404.42578125,1,4,3,8,88,4,4,93,1,13,,1,1,5,4,1,2,2,2,7,3,4,4,2,2,2,,10,1,1
"01040300404106","01040300404",1,3404.42578125,1,4,3,8,88,4,4,106,1,11,,1,1,5,4,1,2,2,1,7,5,4,4,2,2,2,,8,1,1
"01040300404118","01040300404",1,3404.42578125,1,4,3,8,88,4,4,118,1,8,,1,2,5,4,1,2,2,1,7,3,4,4,2,2,2,,8,1,1
"01040300404143","01040300404",1,1973.58020019531,1,4,3,8,88,4,4,143,1,5,,1,1,5,4,1,2,2,2,7,3,4,4,2,2,2,,10,1,1
"01040400103001","01040400103",1,1926.32604980469,1,4,4,8,88,1,3,1,1,13,3,1,1,5,3,1,3,2,8,7,4,8,8,1,2,2,,8,1,1
"01040400103011","01040400103",1,1926.32604980469,1,4,4,8,88,1,3,11,1,3,5,1,1,5,3,1,3,2,8,7,4,8,8,2,2,2,,8,1,1
"01040400103016","01040400103",1,1926.32604980469,1,4,4,8,88,1,3,16,1,14,4,1,2,5,3,1,3,2,5,7,4,8,8,2,2,2,,10,1,1
"01040400103031","01040400103",1,1926.32604980469,1,4,4,8,88,1,3,31,1,41,0,1,1,5,3,1,3,2,8,7,4,8,8,2,2,2,,10,1,1
"01040400103046","01040400103",1,123.195266723633,1,4,4,8,88,1,3,46,1,20,11,1,1,5,3,1,3,2,8,7,4,8,8,2,2,2,,10,1,1
"01040400103047","01040400103",1,1926.32604980469,1,4,4,8,88,1,3,47,1,27,3,1,1,5,3,1,3,2,8,7,4,8,8,2,2,2,,8,1,1
"01040400103062","01040400103",1,1926.32604980469,1,4,4,8,88,1,3,62,1,20,9,1,1,5,3,1,3,2,5,7,4,8,8,2,2,2,,10,1,1
"01040400103077","01040400103",1,1926.32604980469,1,4,4,8,88,1,3,77,1,48,0,1,1,5,3,1,3,2,8,7,4,8,8,2,2,2,,8,1,1
"01040400103092","01040400103",1,1926.32604980469,1,4,4,8,88,1,3,92,1,18,6,1,1,5,3,1,3,2,5,7,4,8,8,2,2,2,,10,1,1
"01040400103107","01040400103",1,1926.32604980469,1,4,4,8,88,1,3,107,1,12,4,1,1,5,3,1,2,2,8,7,4,8,8,2,2,2,,8,1,1
"01040400103122","01040400103",1,1926.32604980469,1,4,4,8,88,1,3,122,1,2,5,1,1,5,3,1,3,2,8,7,4,8,8,2,2,2,,8,1,1
"01040400103137","01040400103",1,1926.32604980469,1,4,4,8,88,1,3,137,1,4,3,1,1,5,2,1,2,2,8,7,4,8,8,2,2,2,,10,1,1
"01040500701004","01040500701",1,2287.2021484375,1,4,5,8,88,7,1,4,1,18,2,1,2,5,3,1,3,2,5,7,5,9,9,2,2,2,,8,1,1
"01040500701025","01040500701",1,2287.2021484375,1,4,5,8,88,7,1,25,1,19,4,1,2,5,3,1,3,2,8,7,5,9,9,2,2,2,,8,1,1
"01040500701046","01040500701",1,2287.2021484375,1,4,5,8,88,7,1,46,1,27,0,1,1,5,1,1,1,2,6,7,4,9,9,2,2,1,2,8,1,1
"01040500701062","01040500701",1,483.211730957031,1,4,5,8,88,7,1,62,1,49,0,1,1,5,3,1,1,2,8,7,4,9,9,2,2,2,,12,1,1
"01040500701070","01040500701",1,2287.2021484375,1,4,5,8,88,7,1,70,1,0,3,1,1,5,3,1,1,1,8,7,4,9,9,2,2,2,,10,1,1
"01040500701092","01040500701",1,2287.2021484375,1,4,5,8,88,7,1,92,1,33,7,1,1,5,3,1,2,2,8,7,4,7,7,2,2,2,,8,1,1
"01040500701114","01040500701",1,2287.2021484375,1,4,5,8,88,7,1,114,1,43,9,1,2,5,3,1,3,2,5,7,5,7,7,2,2,2,,8,1,1
"01040500701135","01040500701",1,2287.2021484375,1,4,5,8,88,7,1,135,1,43,11,1,2,5,3,1,1,2,8,7,3,7,7,2,2,1,3,8,1,1
"01040500701141","01040500701",1,483.211730957031,1,4,5,8,88,7,1,141,1,43,10,1,1,5,3,1,2,2,8,7,4,9,9,2,2,2,,12,1,1
"01040500701158","01040500701",1,2287.2021484375,1,4,5,8,88,7,1,158,1,12,5,1,2,5,3,1,4,2,8,7,5,7,7,2,2,2,,8,1,1
"01040500701179","01040500701",1,2287.2021484375,1,4,5,8,88,7,1,179,1,17,10,1,2,5,3,1,3,2,8,7,5,9,9,2,2,2,,8,1,1
"01040500701200","01040500701",1,2287.2021484375,1,4,5,8,88,7,1,200,1,42,6,1,1,5,3,1,2,2,8,7,4,9,9,2,2,2,,8,1,1
"01040600803003","01040600803",1,1233.79125976563,1,4,6,8,88,8,3,3,1,17,4,1,2,5,1,1,1,1,8,7,4,5,5,2,2,2,,10,1,1
"01040600803020","01040600803",1,1233.79125976563,1,4,6,8,88,8,3,20,1,1,3,2,1,1,1,1,1,1,8,7,4,5,5,2,2,2,,1,2,1
"01040600803033","01040600803",1,1233.79125976563,1,4,6,8,88,8,3,33,1,15,0,1,1,1,1,1,1,1,8,7,6,5,5,2,2,1,2,1,2,1
"01040600803055","01040600803",1,1233.79125976563,1,4,6,8,88,8,3,55,2,0,7,3,2,1,1,1,1,1,1,1,4,4,4,2,2,1,4,1,2,2
"01040600803060","01040600803",1,9826.65625,1,4,6,8,88,8,3,60,2,,9,3,1,1,1,6,1,5,8,7,4,5,5,2,2,2,,1,2,12
"01040600803074","01040600803",1,1233.79125976563,1,4,6,8,88,8,3,74,1,12,,1,2,1,1,1,1,1,1,3,6,1,1,2,2,2,,1,2,2
"01040600803117","01040600803",1,1233.79125976563,1,4,6,8,88,8,3,117,1,1,,3,1,1,1,1,1,2,8,7,4,5,5,2,2,2,,1,2,1
"01040600803137","01040600803",1,1233.79125976563,1,4,6,8,88,8,3,137,1,2,0,1,2,7,1,5,3,1,3,7,4,2,2,2,2,2,,1,2,2
"01040600803155","01040600803",1,1233.79125976563,1,4,6,8,88,8,3,155,1,8,0,1,1,1,1,1,1,5,5,7,4,5,5,2,1,2,,1,2,2
"01040600803183","01040600803",1,1233.79125976563,1,4,6,8,88,8,3,183,1,4,,1,1,1,1,1,1,5,8,7,4,5,5,2,2,2,,1,2,1
"01040600803197","01040600803",1,9826.65625,1,4,6,8,88,8,3,197,1,2,0,3,1,1,1,1,1,5,6,7,6,5,5,2,2,2,,1,2,2
"01040600803207","01040600803",1,1233.79125976563,1,4,6,8,88,8,3,207,1,3,4,1,4,1,1,5,3,2,3,7,6,2,2,2,2,2,,1,2,2
"01040800402002","01040800402",1,2863.5263671875,1,4,8,8,88,4,2,2,1,43,5,1,1,5,3,1,2,2,8,7,4,7,7,2,2,2,,8,1,1
"01040800402020","01040800402",1,2863.5263671875,1,4,8,8,88,4,2,20,1,8,11,1,1,5,3,1,2,2,8,7,5,6,6,2,2,2,,8,1,1
"01040800402039","01040800402",1,2863.5263671875,1,4,8,8,88,4,2,39,1,15,10,1,1,5,3,1,2,2,6,7,4,9,9,2,2,2,,8,1,1
"01040800402054","01040800402",1,2863.5263671875,1,4,8,8,88,4,2,54,1,2,0,1,1,5,3,1,2,2,8,7,4,9,9,2,2,2,,8,1,1
