household_id,ea_id,saq14,pw_w5,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,s8q01,s8q02,s8q03,s8q04,s8q05,s8q06,s8q06a,s8q07,s8q07a,s8q08,s8q08a
020303020100103075,020303020100103,2. Urban,105.1993179321289,2. Afar,03,03,02,01,001,03,075,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303020100103101,020303020100103,2. Urban,115.15447998046875,2. Afar,03,03,02,01,001,03,101,4,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303020100103127,020303020100103,2. Urban,3942.730712890625,2. Afar,03,03,02,01,001,03,127,3,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303020100103153,020303020100103,2. Urban,3514.833251953125,2. Afar,03,03,02,01,001,03,153,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303020100103205,020303020100103,2. Urban,140.9605255126953,2. Afar,03,03,02,01,001,03,205,1,1. YES,2. NO,1. YES,1. YES,2. NO,2. NO,,2. NO,,2. NO,
020303020100103231,020303020100103,2. Urban,106.16902923583984,2. Afar,03,03,02,01,001,03,231,3,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303020100103257,020303020100103,2. Urban,386.33721923828125,2. Afar,03,03,02,01,001,03,257,7,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303020100103283,020303020100103,2. Urban,105.1993179321289,2. Afar,03,03,02,01,001,03,283,5,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303020100103309,020303020100103,2. Urban,243.25392150878906,2. Afar,03,03,02,01,001,03,309,4,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,2. NO,,2. NO,
020303020100103335,020303020100103,2. Urban,140.9605255126953,2. Afar,03,03,02,01,001,03,335,5,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303020100103361,020303020100103,2. Urban,105.83614349365234,2. Afar,03,03,02,01,001,03,361,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303020100103387,020303020100103,2. Urban,693.46527099609375,2. Afar,03,03,02,01,001,03,387,3,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303088800501037,020303088800501,1. Rural,176.3109893798828,2. Afar,03,03,08,88,005,01,037,7,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,3. Sometimes (3-10 times),1. YES,4. Often (more than 10 times)
020303088800501059,020303088800501,1. Rural,1698.191162109375,2. Afar,03,03,08,88,005,01,059,5,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times),1. YES,3. Sometimes (3-10 times)
020303088800501081,020303088800501,1. Rural,170.56915283203125,2. Afar,03,03,08,88,005,01,081,8,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times)
020303088800501098,020303088800501,1. Rural,6769.107421875,2. Afar,03,03,08,88,005,01,098,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303088800501100,020303088800501,1. Rural,10789.8857421875,2. Afar,03,03,08,88,005,01,100,3,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020303088800501106,020303088800501,1. Rural,1355.379638671875,2. Afar,03,03,08,88,005,01,106,10,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times)
020303088800501128,020303088800501,1. Rural,8467.7265625,2. Afar,03,03,08,88,005,01,128,9,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times)
020303088800501150,020303088800501,1. Rural,181.27102661132813,2. Afar,03,03,08,88,005,01,150,8,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times)
020303088800501172,020303088800501,1. Rural,173.27134704589844,2. Afar,03,03,08,88,005,01,172,7,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,4. Often (more than 10 times),1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times)
020303088800501196,020303088800501,1. Rural,173.90371704101562,2. Afar,03,03,08,88,005,01,196,5,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,3. Sometimes (3-10 times),1. YES,3. Sometimes (3-10 times)
020303088800501218,020303088800501,1. Rural,3339.91845703125,2. Afar,03,03,08,88,005,01,218,5,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,3. Sometimes (3-10 times),1. YES,2. Rarely (1 or 2 times),1. YES,3. Sometimes (3-10 times)
020304088800703004,020304088800703,1. Rural,129.06568908691406,2. Afar,03,04,08,88,007,03,004,2,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020304088800703010,020304088800703,1. Rural,3620.671142578125,2. Afar,03,04,08,88,007,03,010,10,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,,2. NO,,2. NO,
020304088800703014,020304088800703,1. Rural,272.052001953125,2. Afar,03,04,08,88,007,03,014,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020304088800703016,020304088800703,1. Rural,869.1702880859375,2. Afar,03,04,08,88,007,03,016,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,1. YES,3. Sometimes (3-10 times),2. NO,
020304088800703020,020304088800703,1. Rural,1706.1392822265625,2. Afar,03,04,08,88,007,03,020,4,1. YES,2. NO,1. YES,1. YES,2. NO,2. NO,,2. NO,,2. NO,
020304088800703026,020304088800703,1. Rural,3749.230712890625,2. Afar,03,04,08,88,007,03,026,6,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020304088800703032,020304088800703,1. Rural,6840.05029296875,2. Afar,03,04,08,88,007,03,032,4,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020304088800703038,020304088800703,1. Rural,135.32688903808594,2. Afar,03,04,08,88,007,03,038,6,1. YES,2. NO,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
020304088800703044,020304088800703,1. Rural,3002.767333984375,2. Afar,03,04,08,88,007,03,044,8,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,1. YES,2. Rarely (1 or 2 times)
020304088800703050,020304088800703,1. Rural,135.69578552246094,2. Afar,03,04,08,88,007,03,050,8,2. NO,2. NO,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
020304088800703056,020304088800703,1. Rural,3864.42724609375,2. Afar,03,04,08,88,007,03,056,6,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,,2. NO,,2. NO,
020304088800703062,020304088800703,1. Rural,5363.6240234375,2. Afar,03,04,08,88,007,03,062,5,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100306006,020305010100306,2. Urban,40.78759002685547,2. Afar,03,05,01,01,003,06,006,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100306020,020305010100306,2. Urban,42.64611053466797,2. Afar,03,05,01,01,003,06,020,2,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),2. NO,,2. NO,
020305010100306034,020305010100306,2. Urban,55.11691665649414,2. Afar,03,05,01,01,003,06,034,1,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,4. Often (more than 10 times),1. YES,4. Often (more than 10 times),1. YES,4. Often (more than 10 times)
020305010100306048,020305010100306,2. Urban,40.9876708984375,2. Afar,03,05,01,01,003,06,048,1,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,2. NO,,2. NO,
020305010100306062,020305010100306,2. Urban,41.38294219970703,2. Afar,03,05,01,01,003,06,062,1,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times)
020305010100306076,020305010100306,2. Urban,41.51310729980469,2. Afar,03,05,01,01,003,06,076,2,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times)
020305010100306090,020305010100306,2. Urban,41.51310729980469,2. Afar,03,05,01,01,003,06,090,4,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
020305010100306104,020305010100306,2. Urban,55.11691665649414,2. Afar,03,05,01,01,003,06,104,3,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times)
020305010100306118,020305010100306,2. Urban,139.71722412109375,2. Afar,03,05,01,01,003,06,118,3,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times)
020305010100306132,020305010100306,2. Urban,3420.337646484375,2. Afar,03,05,01,01,003,06,132,3,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
020305010100306146,020305010100306,2. Urban,1049.56689453125,2. Afar,03,05,01,01,003,06,146,2,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times),2. NO,
020305010100306160,020305010100306,2. Urban,42.64611053466797,2. Afar,03,05,01,01,003,06,160,1,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times)
020305010100306174,020305010100306,2. Urban,55.11691665649414,2. Afar,03,05,01,01,003,06,174,4,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times)
020305010100306188,020305010100306,2. Urban,4221.96484375,2. Afar,03,05,01,01,003,06,188,2,1. YES,2. NO,2. NO,2. NO,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times)
020305010100601001,020305010100601,2. Urban,605.2818603515625,2. Afar,03,05,01,01,006,01,001,6,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100601002,020305010100601,2. Urban,6.652261734008789,2. Afar,03,05,01,01,006,01,002,5,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100601003,020305010100601,2. Urban,6.026000499725342,2. Afar,03,05,01,01,006,01,003,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100601004,020305010100601,2. Urban,602.13653564453125,2. Afar,03,05,01,01,006,01,004,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100601006,020305010100601,2. Urban,6.082187175750732,2. Afar,03,05,01,01,006,01,006,3,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100601008,020305010100601,2. Urban,6.082187175750732,2. Afar,03,05,01,01,006,01,008,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100601009,020305010100601,2. Urban,602.13653564453125,2. Afar,03,05,01,01,006,01,009,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100601010,020305010100601,2. Urban,596.57403564453125,2. Afar,03,05,01,01,006,01,010,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100601011,020305010100601,2. Urban,596.57403564453125,2. Afar,03,05,01,01,006,01,011,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100601012,020305010100601,2. Urban,8.14302921295166,2. Afar,03,05,01,01,006,01,012,2,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100601013,020305010100601,2. Urban,602.13653564453125,2. Afar,03,05,01,01,006,01,013,3,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020305010100601015,020305010100601,2. Urban,6.082187175750732,2. Afar,03,05,01,01,006,01,015,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903006,020306088800903,1. Rural,2000.4815673828125,2. Afar,03,06,08,88,009,03,006,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903013,020306088800903,1. Rural,10556.1953125,2. Afar,03,06,08,88,009,03,013,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903019,020306088800903,1. Rural,1879.788330078125,2. Afar,03,06,08,88,009,03,019,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903025,020306088800903,1. Rural,2221.45068359375,2. Afar,03,06,08,88,009,03,025,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903032,020306088800903,1. Rural,4014.0234375,2. Afar,03,06,08,88,009,03,032,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903039,020306088800903,1. Rural,4038.178955078125,2. Afar,03,06,08,88,009,03,039,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903040,020306088800903,1. Rural,136.82762145996094,2. Afar,03,06,08,88,009,03,040,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903047,020306088800903,1. Rural,7092.79296875,2. Afar,03,06,08,88,009,03,047,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903055,020306088800903,1. Rural,2247.393798828125,2. Afar,03,06,08,88,009,03,055,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903056,020306088800903,1. Rural,2644.521240234375,2. Afar,03,06,08,88,009,03,056,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903062,020306088800903,1. Rural,4452.12109375,2. Afar,03,06,08,88,009,03,062,7,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020306088800903068,020306088800903,1. Rural,6880.00927734375,2. Afar,03,06,08,88,009,03,068,6,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101034,020503010100101,2. Urban,69.91413879394531,2. Afar,05,03,01,01,001,01,034,5,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101062,020503010100101,2. Urban,52.177154541015625,2. Afar,05,03,01,01,001,01,062,7,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101076,020503010100101,2. Urban,176.58477783203125,2. Afar,05,03,01,01,001,01,076,9,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101098,020503010100101,2. Urban,5169.802734375,2. Afar,05,03,01,01,001,01,098,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101104,020503010100101,2. Urban,57.11475372314453,2. Afar,05,03,01,01,001,01,104,9,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101118,020503010100101,2. Urban,1952.34521484375,2. Afar,05,03,01,01,001,01,118,4,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101132,020503010100101,2. Urban,52.2202262878418,2. Afar,05,03,01,01,001,01,132,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101146,020503010100101,2. Urban,2996.5859375,2. Afar,05,03,01,01,001,01,146,3,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101160,020503010100101,2. Urban,54.095298767089844,2. Afar,05,03,01,01,001,01,160,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101174,020503010100101,2. Urban,516.8802490234375,2. Afar,05,03,01,01,001,01,174,5,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101188,020503010100101,2. Urban,2298.77294921875,2. Afar,05,03,01,01,001,01,188,7,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020503010100101202,020503010100101,2. Urban,54.095298767089844,2. Afar,05,03,01,01,001,01,202,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100306002,020601010100306,2. Urban,3314.409423828125,2. Afar,06,01,01,01,003,06,002,8,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100306012,020601010100306,2. Urban,1726.9066162109375,2. Afar,06,01,01,01,003,06,012,3,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100306022,020601010100306,2. Urban,35.00437545776367,2. Afar,06,01,01,01,003,06,022,5,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
020601010100306042,020601010100306,2. Urban,33.478885650634766,2. Afar,06,01,01,01,003,06,042,2,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,,2. NO,,2. NO,
020601010100306062,020601010100306,2. Urban,36.958229064941406,2. Afar,06,01,01,01,003,06,062,3,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,1. YES,3. Sometimes (3-10 times),1. YES,2. Rarely (1 or 2 times)
020601010100306072,020601010100306,2. Urban,34.07439422607422,2. Afar,06,01,01,01,003,06,072,5,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100306092,020601010100306,2. Urban,33.7631721496582,2. Afar,06,01,01,01,003,06,092,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100306112,020601010100306,2. Urban,3330.668212890625,2. Afar,06,01,01,01,003,06,112,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100306122,020601010100306,2. Urban,45.240543365478516,2. Afar,06,01,01,01,003,06,122,1,2. NO,1. YES,2. NO,1. YES,2. NO,2. NO,,2. NO,,2. NO,
020601010100306132,020601010100306,2. Urban,35.00437545776367,2. Afar,06,01,01,01,003,06,132,6,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
020601010100306142,020601010100306,2. Urban,34.07439422607422,2. Afar,06,01,01,01,003,06,142,4,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100330004,020601010100330,2. Urban,47.55134963989258,2. Afar,06,01,01,01,003,30,004,5,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100330013,020601010100330,2. Urban,2129.130126953125,2. Afar,06,01,01,01,003,30,013,3,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100330040,020601010100330,2. Urban,2494.831787109375,2. Afar,06,01,01,01,003,30,040,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100330058,020601010100330,2. Urban,1937.4525146484375,2. Afar,06,01,01,01,003,30,058,3,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
020601010100330076,020601010100330,2. Urban,1826.1083984375,2. Afar,06,01,01,01,003,30,076,2,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100330103,020601010100330,2. Urban,2055.125732421875,2. Afar,06,01,01,01,003,30,103,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
020601010100330112,020601010100330,2. Urban,4169.369140625,2. Afar,06,01,01,01,003,30,112,3,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,2. NO,,2. NO,
020601010100330121,020601010100330,2. Urban,43.8409423828125,2. Afar,06,01,01,01,003,30,121,4,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030103088803101011,030103088803101,1. Rural,6851.16943359375,3. Amhara,01,03,08,88,031,01,011,6,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
030103088803101023,030103088803101,1. Rural,8441.544921875,3. Amhara,01,03,08,88,031,01,023,7,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
030103088803101035,030103088803101,1. Rural,15457.908203125,3. Amhara,01,03,08,88,031,01,035,2,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030103088803101039,030103088803101,1. Rural,1769.9736328125,3. Amhara,01,03,08,88,031,01,039,4,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
030103088803101048,030103088803101,1. Rural,8578.091796875,3. Amhara,01,03,08,88,031,01,048,7,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030103088803101060,030103088803101,1. Rural,13518.55078125,3. Amhara,01,03,08,88,031,01,060,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030103088803101072,030103088803101,1. Rural,12978.3017578125,3. Amhara,01,03,08,88,031,01,072,5,1. YES,1. YES,1. YES,2. NO,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
030103088803101084,030103088803101,1. Rural,13800.0498046875,3. Amhara,01,03,08,88,031,01,084,7,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
030103088803101091,030103088803101,1. Rural,956.0361328125,3. Amhara,01,03,08,88,031,01,091,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030103088803101097,030103088803101,1. Rural,9125.6689453125,3. Amhara,01,03,08,88,031,01,097,3,2. NO,1. YES,1. YES,2. NO,1. YES,2. NO,,1. YES,3. Sometimes (3-10 times),2. NO,
030103088803101110,030103088803101,1. Rural,14450.580078125,3. Amhara,01,03,08,88,031,01,110,3,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
030103088803101122,030103088803101,1. Rural,11103.2939453125,3. Amhara,01,03,08,88,031,01,122,6,2. NO,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
030202088802410016,030202088802410,1. Rural,8044.2099609375,3. Amhara,02,02,08,88,024,10,016,1,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,2. NO,,2. NO,
030202088802410033,030202088802410,1. Rural,12203.5751953125,3. Amhara,02,02,08,88,024,10,033,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030202088802410036,030202088802410,1. Rural,61.43402099609375,3. Amhara,02,02,08,88,024,10,036,2,1. YES,2. NO,1. YES,1. YES,1. YES,1. YES,4. Often (more than 10 times),1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times)
030202088802410051,030202088802410,1. Rural,8300.568359375,3. Amhara,02,02,08,88,024,10,051,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030202088802410068,030202088802410,1. Rural,14542.845703125,3. Amhara,02,02,08,88,024,10,068,3,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030202088802410084,030202088802410,1. Rural,7004.81982421875,3. Amhara,02,02,08,88,024,10,084,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030202088802410100,030202088802410,1. Rural,1183.313720703125,3. Amhara,02,02,08,88,024,10,100,3,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030202088802410106,030202088802410,1. Rural,453.2091979980469,3. Amhara,02,02,08,88,024,10,106,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030202088802410117,030202088802410,1. Rural,4041.9443359375,3. Amhara,02,02,08,88,024,10,117,6,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030202088802410134,030202088802410,1. Rural,3430.429931640625,3. Amhara,02,02,08,88,024,10,134,8,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030202088802410150,030202088802410,1. Rural,1179.1060791015625,3. Amhara,02,02,08,88,024,10,150,3,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030202088802410166,030202088802410,1. Rural,6087.5341796875,3. Amhara,02,02,08,88,024,10,166,5,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030206010100105008,030206010100105,2. Urban,9490.2802734375,3. Amhara,02,06,01,01,001,05,008,4,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030206010100105022,030206010100105,2. Urban,488.1591796875,3. Amhara,02,06,01,01,001,05,022,7,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030206010100105036,030206010100105,2. Urban,1664.219482421875,3. Amhara,02,06,01,01,001,05,036,1,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030206010100105050,030206010100105,2. Urban,510.4025573730469,3. Amhara,02,06,01,01,001,05,050,4,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,2. Rarely (1 or 2 times),2. NO,
030206010100105064,030206010100105,2. Urban,10114.8818359375,3. Amhara,02,06,01,01,001,05,064,1,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030206010100105078,030206010100105,2. Urban,3413.95263671875,3. Amhara,02,06,01,01,001,05,078,2,1. YES,2. NO,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030206010100105092,030206010100105,2. Urban,488.1591796875,3. Amhara,02,06,01,01,001,05,092,5,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030206010100105106,030206010100105,2. Urban,488.1591796875,3. Amhara,02,06,01,01,001,05,106,4,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030206010100105120,030206010100105,2. Urban,1249.5311279296875,3. Amhara,02,06,01,01,001,05,120,1,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030206010100105134,030206010100105,2. Urban,5991.8955078125,3. Amhara,02,06,01,01,001,05,134,3,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,,2. NO,,2. NO,
030206010100105148,030206010100105,2. Urban,10299.861328125,3. Amhara,02,06,01,01,001,05,148,3,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times),1. YES,2. Rarely (1 or 2 times)
